complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Ieri ho incontrato Maria mentre facevo la spesa.,Write: Yesterday I met Maria while I was shopping.,Yesterday I met Maria while I was shopping.,,Ieri ho incontrato Maria mentre facevo spesa,Ieri ho incontrato Maria mentre facevo la spesa.,Ieri incontravo Maria mentre facevo la spesa.,Ieri ho incontrato Maria mentre ho fatto la spesa.,Ieri incontravo Maria mentre ho fatto la spesa.,A,A2,Imperfetto vs Passato Prossimo,Use passato prossimo for the main completed event (ho incontrato) and imperfetto for the ongoing background action (facevo).,https://www.lawlessitalian.com/grammar/imperfetto-vs-passato-prossimo/
Abito in questa casa dal 2020.,Abito ___ questa casa dal 2020.,I have been living in this house since 2020.,,,in,a,su,da,A,A2,Preposizioni Semplici,"Use 'in' with places of residence like casa, appartamento. 'In' doesn't require an article with 'casa'.",https://www.lawlessitalian.com/preposizioni-luogo/
Il ristorante in cui abbiamo cenato era ottimo.,Il ristorante in ___ abbiamo cenato era ottimo.,The restaurant where we had dinner was excellent.,,,cui,che,quale,chi,A,A2,Pronomi Relativi,"'Cui' is used after prepositions (in, con, di, a, etc.) in relative clauses.",https://www.lawlessitalian.com/cui-relative-pronoun/
"Quando sono arrivato, tutti dormivano già.","Quando sono arrivato, tutti ___ già.","When I arrived, everyone was already sleeping.",,,dormivano,hanno dormito,dormirono,dormono,A,A2,Imperfetto vs Passato Prossimo,Use imperfetto for ongoing states/actions when another action (passato prossimo) occurred.,https://www.lawlessitalian.com/imperfetto-vs-passato-prossimo/
"Hai visto le chiavi? Sì, ce le ho in tasca.","Hai visto le chiavi? Sì, ___ ho in tasca.","Have you seen the keys? Yes, I have them in my pocket.",,,ce le,me le,te le,se le,A,A2,Pronomi Combinati,"'Ce' (there/here) + 'le' (them, feminine) = 'ce le' meaning 'I have them here/there'.",https://www.lawlessitalian.com/pronomi-combinati/
"Posso dare la ricetta a Maria? Certo, gliela puoi dare.","Posso dare la ricetta a Maria? Certo, ___ puoi dare.","Can I give the recipe to Maria? Sure, you can give it to her.",,,gliela,le la,la le,se la,A,A2,Pronomi Combinati,"'Gli/le' (to him/her) + 'la' (it, feminine) becomes 'gliela'. The indirect pronoun changes to 'glie-' before direct object pronouns.",https://www.lawlessitalian.com/glielo-gliela/
Che cosa fate voi nel fine settimana?,Che cosa ___ voi nel fine settimana?,What do you (all) do on the weekend?,,,fanno,fate,facciamo,fai,B,A2,Verbo Essere e Presente Indicativo,The verb 'fare' (to do/make) is irregular. The correct present tense conjugation for the second person plural 'voi' (you all) is 'fate'.,https://www.lawlessitalian.com/grammar/present-tense/
Ho qualche libro interessante da leggere.,Ho ___ libro interessante da leggere.,I have some interesting books to read.,,,alcuni,qualche,nessun,molti,B,A2,Aggettivi e Pronomi Indefiniti,"The indefinite adjective 'qualche' (some) is always followed by a singular noun ('libro'), even though it conveys a plural meaning. 'Alcuni' must be followed by a plural noun ('alcuni libri').",https://www.lawlessitalian.com/grammar/adjectives/indefinite-adjectives/
Stamattina non ho mangiato niente.,Stamattina non ho mangiato ___.,This morning I didn't eat anything.,,nulla,qualcosa,niente,nessuno,qualche,B,A2,Aggettivi e Pronomi Indefiniti,"In a negative sentence, 'niente' or 'nulla' means 'nothing' or 'not anything'. 'Qualcosa' (something) is used in affirmative sentences. 'Nessuno' refers to people ('no one').",https://www.lawlessitalian.com/grammar/pronouns/indefinite-pronouns/
Per arrivare a Milano ci vuole circa un'ora.,Per arrivare a Milano ___ vuole circa un'ora.,It takes about an hour to get to Milan.,,,mi,si,ci,ti,C,A2,Volerci vs Metterci,The verb 'volerci' is used to express the time or resources needed for something in an impersonal way. It always uses the pronoun 'ci'. The form 'ci vuole' is used with singular nouns like 'un'ora'.,https://www.lawlessitalian.com/grammar/verbs/volerci-metterci/
Quanto tempo ci mettete a prepararvi la mattina?,Quanto tempo ___ a prepararvi la mattina?,How long does it take you (all) to get ready in the morning?,,,ci vuole,vi mette,ci mettete,ci mettiamo,C,A2,Volerci vs Metterci,"The verb 'metterci' is used to express the time a specific person takes to do something. The subject is 'voi' (implied by the reflexive pronoun 'vi' in 'prepararvi'), so the correct verb form is 'ci mettete'.",https://www.lawlessitalian.com/grammar/verbs/volerci-metterci/
La città in cui abito è molto bella.,La città in ___ abito è molto bella.,The city in which I live is very beautiful.,,,che,cui,la quale,chi,B,A2,Pronomi Relativi,"The relative pronoun 'cui' is used after a preposition (like 'in', 'a', 'di', 'con') to mean 'which' or 'whom'. 'Che' cannot be used after a preposition. 'La quale' would also be correct, but it is not offered as a standalone option and is less common in everyday speech.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
"Mi scusi, prenda la seconda strada a destra.","Mi scusi, ___ la seconda strada a destra.","Excuse me (formal), take the second street on the right.",formal,,prendi,prende,prenderà,prenda,D,A2,Imperativo Formale,"The formal imperative (for 'Lei') of regular -ere verbs is formed by taking the stem and adding '-a'. Therefore, the formal command for 'prendere' is 'prenda'. 'Prendi' is the informal 'tu' form.",https://www.lawlessitalian.com/grammar/verbs/imperative/
Mi ha dato un libro che mi è piaciuto molto.,Mi ha dato un libro ___ mi è piaciuto molto.,He gave me a book that I liked a lot.,,,chi,che,cui,a che,B,A2,Pronomi Relativi,"The relative pronoun 'che' is used here to refer to the book, which is the direct object of the verb 'piacere' (to like) in the second clause. It functions as 'that' or 'which'.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
Ho visto qualcosa di strano in giardino.,Ho visto ___ di strano in giardino.,I saw something strange in the garden.,,,nessuno,alcuni,qualche,qualcosa,D,A2,Aggettivi e Pronomi Indefiniti,"The indefinite pronoun 'qualcosa' means 'something'. It is always followed by the preposition 'di' when used with an adjective, such as 'strano' (strange).",https://www.lawlessitalian.com/grammar/pronouns/indefinite-pronouns/
In questa classe ci sono alcuni studenti francesi.,In questa classe ci sono ___ studenti francesi.,In this class there are some French students.,,,qualche,alcuni,qualcosa,ognuno,B,A2,Aggettivi e Pronomi Indefiniti,"The indefinite adjective 'alcuni' means 'some' and must agree in gender and number with the noun it modifies. Here, 'studenti' is a masculine plural noun, so 'alcuni' is the correct form.",https://www.lawlessitalian.com/grammar/adjectives/indefinite-adjectives/
"Non ho la macchina, me l'ha rubata una settimana fa.","Non ho la macchina, ___ rubata una settimana fa.","I don't have the car, someone stole it from me a week ago.",,,me l'ha,gliela,ce l'ha,te lo,A,A2,Pronomi Combinati,"This sentence uses a combined pronoun to replace both the direct object 'la macchina' and the indirect object 'a me'. The combined pronoun for 'mi + la' is 'me la', which becomes 'me l'ha' before a verb starting with 'h'.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Mi ha chiesto un favore e gliel'ho concesso.,Mi ha chiesto un favore e ___ concesso.,He asked me for a favor and I granted it to him.,,,me l'ha,gliel'ho,ce l'ho,ve li,B,A2,Pronomi Combinati,"This sentence uses a combined pronoun for 'a lui/lei' (to him/her) and 'il favore' (the favor). The combined pronoun 'gli + lo' is 'glielo', which becomes 'gliel'ho' before the verb 'avere' in the past tense.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
"Quando ero piccolo, leggevo molti fumetti.","Quando ero piccolo, ___ molti fumetti.","When I was little, I used to read a lot of comic books.",,,ho letto,leggo,leggevo,stavo leggendo,C,A2,Imperfetto vs Passato Prossimo,"The 'imperfetto' (imperfect tense) is used to describe habitual actions or states in the past. 'Quando ero piccolo' (when I was little) signals a period of time, and the action of reading was a habit during that time, making 'leggevo' the correct choice.",https://www.lawlessitalian.com/grammar/verbs/imperfetto/
Mi chiamo Marco e sono italiano.,Mi chiamo Marco e ___ italiano.,My name is Marco and I am Italian.,masculine speaker,,essere,è,sono,sei,C,A2,Verbo Essere e Presente Indicativo,"The verb 'essere' (to be) is conjugated as 'sono' for the first-person singular pronoun 'io' (I). The sentence 'mi chiamo Marco' implies the subject 'io', making 'sono' the correct verb form for 'I am'.",https://www.lawlessitalian.com/grammar/verbs/essere/
Stamattina ho incontrato un vecchio amico per strada.,Stamattina ___ incontrato un vecchio amico per strada.,This morning I met an old friend on the street.,completed action,,incontravo,ho,avevo,stavo,B,A2,Imperfetto vs Passato Prossimo,The compound past describes completed actions at specific times. 'Stamattina' (this morning) indicates a specific moment.,https://www.lawlessitalian.com/grammar/imperfect-vs-compound-past
Non c'è niente di interessante in questo negozio.,Non c'è ___ di interessante in questo negozio.,There is nothing interesting in this store.,,,qualcosa,tutto,niente,qualche,C,A2,Aggettivi e Pronomi Indefiniti,"'Niente' means 'nothing'. In Italian, double negatives are required: 'non' + 'niente'.",https://www.lawlessitalian.com/grammar/indefinite-pronouns
Ho bisogno di qualcosa da bere perché ho sete.,Ho bisogno di ___ da bere perché ho sete.,I need something to drink because I'm thirsty.,,,niente,qualcosa,nessuno,tutto,B,A2,Aggettivi e Pronomi Indefiniti,'Qualcosa' means 'something'. It's used to refer to an unspecified thing or object.,https://www.lawlessitalian.com/grammar/indefinite-pronouns
"Questo regalo è per te, spero che ti piaccia.","Questo regalo è ___ te, spero che ti piaccia.","This gift is for you, I hope you like it.",,,di,a,da,per,D,A2,Preposizioni Semplici,"The preposition 'per' means 'for' and indicates purpose, destination, or beneficiary. 'Per te' means 'for you'.",https://www.lawlessitalian.com/grammar/prepositions
L'hotel in cui abbiamo dormito era molto comodo.,L'hotel in ___ abbiamo dormito era molto comodo.,The hotel where we slept was very comfortable.,,,che,cui,quale,chi,B,A2,Pronomi Relativi,'Cui' is used after prepositions. 'In cui' means 'in which' or 'where' (referring to a place).,https://www.lawlessitalian.com/grammar/relative-pronouns
"Signora, mi dia il suo documento, per cortesia!","Signora, mi ___ il suo documento, per cortesia!","Madam, give me your document, please!",,,dia,dai,date,da',A,A2,Imperativo Formale,The formal imperative of 'dare' uses the subjunctive form 'dia' for the Lei form.,https://www.lawlessitalian.com/grammar/formal-imperative/
Alcuni studenti hanno già finito l'esame.,___ studenti hanno già finito l'esame.,Some students have already finished the exam.,,,Alcuni,Qualche,Ogni,Alcuno,A,A2,Aggettivi e Pronomi Indefiniti,'Alcuni/e' (some) is used with plural nouns and agrees in gender. 'Qualche' takes singular nouns despite meaning 'some'.,https://www.lawlessitalian.com/grammar/indefinite-adjectives/
Saresti così gentile da aprire la finestra?,___ così gentile da aprire la finestra?,Would you be so kind as to open the window?,,,Saresti,Sei,Sarai,Eri,A,A2,Condizionale Presente,The conditional 'saresti' makes requests more polite and tentative than the present tense.,https://www.lawlessitalian.com/grammar/conditional/
"Professore, venga pure nel mio ufficio!","Professore, ___ pure nel mio ufficio!","Professor, please come into my office!",,,venga,vieni,venite,viene,A,A2,Imperativo Formale,The formal imperative of 'venire' uses the subjunctive form 'venga' for the Lei form.,https://www.lawlessitalian.com/grammar/formal-imperative/
Preferiresti il tè o il caffè?,___ il tè o il caffè?,Would you prefer tea or coffee?,,,Preferiresti,Preferisci,Preferirai,Preferivi,A,A2,Condizionale Presente,The conditional 'preferiresti' is used for polite offers and hypothetical preferences.,https://www.lawlessitalian.com/grammar/conditional/
Vuoi vedere le foto del viaggio? Te le mostro subito.,Vuoi vedere le foto del viaggio? ___ mostro subito.,Do you want to see the trip photos? I'll show them to you right away.,,,Te le,Me le,Le ti,Ti le,A,A2,Pronomi Combinati,"'Te' (to you) + 'le' (them, feminine) = 'te le'. The indirect pronoun comes before the direct pronoun.",https://www.lawlessitalian.com/pronomi-combinati/
"Hai portato i documenti a Giovanni? No, glieli porto domani.","Hai portato i documenti a Giovanni? No, ___ porto domani.","Did you bring the documents to Giovanni? No, I'll bring them to him tomorrow.",,,glieli,gli li,li gli,se li,A,A2,Pronomi Combinati,"'Gli' (to him) + 'li' (them, masculine) becomes 'glieli'. The indirect pronoun changes to 'glie-' before direct object pronouns.",https://www.lawlessitalian.com/glielo-gliela/
"Le chiavi sono sul tavolo, ma non ce le ho messe io.","Le chiavi sono sul tavolo, ma non ___ ho messe io.","The keys are on the table, but I didn't put them there.",,,ce le,me le,le ci,se le,A,A2,Pronomi Combinati,"'Ce' (there) + 'le' (them, feminine) = 'ce le' meaning 'them there'. Past participle 'messe' agrees with 'le' (feminine plural).",https://www.lawlessitalian.com/pronomi-combinati/
Cosa stai facendo? Sto leggendo un libro.,Cosa stai facendo? ___ leggendo un libro.,What are you doing? I'm reading a book.,,,Sto,Sono,Ho,Faccio,A,A2,Stare + Gerundio,Present progressive uses 'stare' conjugated + gerund (-ando/-endo) to express ongoing actions.,https://www.lawlessitalian.com/stare-gerundio/
Le mie sorelle sono molto sportive.,Le mie sorelle ___ molto sportive.,My sisters are very athletic.,,,sono,è,siamo,siete,A,A2,Verbo Essere e Presente Indicativo,'Essere' conjugates as 'sono' for third person plural subjects like 'le mie sorelle'.,https://www.lawlessitalian.com/essere-conjugation/
