complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Preferisco i film italiani,Preferisco i film ___,I prefer Italian films.,,,italiani,americani,francesi,inglesi,A,B1,Cinema (vocabolario),The adjective 'italiani' must agree in gender and number with the noun 'film' (masculine plural).,https://www.lawlessitalian.com/grammar/
Ho visto un bel documentario.,Ho visto un ___ documentario.,I saw a good documentary.,,,bel,buon,grande,nuovo,A,B1,Cinema (vocabolario),The adjective 'bello' becomes 'bel' before a masculine noun starting with a consonant.,https://www.lawlessitalian.com/grammar/
Il film è stato diretto da Fellini.,Il film è stato ___ da Fellini.,The film was directed by Fellini.,,,diretto,prodotto,scritto,interpretato,A,B1,Cinema (vocabolario),'Diretto' is the past participle of 'dirigere' (to direct a film). 'È stato diretto' is the passive form.,https://www.lawlessitalian.com/grammar/
Mi piacciono i film d'azione,Mi piacciono i film ___,I like action films.,,,d'azione,romantici,comici,drammatici,A,B1,Cinema (vocabolario),'Film d'azione' is the correct way to say 'action film'.,https://www.lawlessitalian.com/grammar/
Andiamo al cinema stasera?,Andiamo al ___ stasera?,Shall we go to the movies tonight?,,,cinema,teatro,concerto,ristorante,A,B1,Cinema (vocabolario),'Andare al cinema' is the standard expression for 'to go to the movies'.,https://www.lawlessitalian.com/grammar/
Studio economia all'università.,Studio ___ all'università.,I study economics at university.,,,economia,matematica,storia,filosofia,A,B1,Educazione (vocabolario),'Economia' is the Italian word for the academic subject 'economics'.,https://www.lawlessitalian.com/grammar/
Ho dato l'esame di inglese.,Ho dato l'___ di inglese.,I took the English exam.,,,esame,test,prova,verifica,A,B1,Educazione (vocabolario),The expression 'dare un esame' means 'to take an exam'.,https://www.lawlessitalian.com/grammar/
Il professore è molto severo.,Il ___ è molto severo.,The professor is very strict.,,,professore,maestro,insegnante,dottore,A,B1,Educazione (vocabolario),'Professore' is the term for a university 'professor' or a high school teacher.,https://www.lawlessitalian.com/grammar/
Frequento il terzo anno di medicina.,Frequento il ___ anno di medicina.,I'm in my third year of medical school.,,,terzo,tre,terza,primi,A,B1,Educazione (vocabolario),Ordinal numbers are used for academic years. 'Terzo' is the ordinal for 'third' and agrees with 'anno'.,https://www.lawlessitalian.com/grammar/
Ho preso un bel voto.,Ho preso un bel ___.,I got a good grade.,,,voto,esame,punto,numero,A,B1,Educazione (vocabolario),'Voto' is the word for a 'grade' or 'mark' in school.,https://www.lawlessitalian.com/grammar/
La tesi è molto difficile.,La ___ è molto difficile.,The thesis is very difficult.,,,tesi,lezione,materia,prova,A,B1,Educazione (vocabolario),'Tesi' is the Italian word for a university 'thesis'.,https://www.lawlessitalian.com/grammar/
Devo studiare per l'esame.,Devo ___ per l'esame.,I have to study for the exam.,,,studiare,preparare,ripassare,imparare,A,B1,Educazione (vocabolario),'Studiare' is the general verb 'to study'.,https://www.lawlessitalian.com/grammar/
Ho una presentazione importante domani.,Ho una ___ importante domani.,I have an important presentation tomorrow.,,,presentazione,riunione,conferenza,lezione,A,B1,Business e e-commerce (vocabolario),'Presentazione' is the Italian word for 'presentation'.,https://www.lawlessitalian.com/grammar/
Il mercato è in crescita.,Il ___ è in crescita.,The market is growing.,,,mercato,negozio,centro,posto,A,B1,Business e e-commerce (vocabolario),'Mercato' is the word for 'market' in an economic sense.,https://www.lawlessitalian.com/grammar/
L'azienda ha molti dipendenti.,L'___ ha molti dipendenti.,The company has many employees.,,,azienda,fabbrica,ufficio,negozio,A,B1,Business e e-commerce (vocabolario),'Azienda' is a general term for 'company' or 'firm'.,https://www.lawlessitalian.com/grammar/
Devo incontrare un cliente.,Devo incontrare un ___.,I have to meet a client.,,,cliente,amico,collega,capo,A,B1,Business e e-commerce (vocabolario),'Cliente' is the Italian word for 'client' or 'customer'.,https://www.lawlessitalian.com/grammar/
Il settore è molto competitivo.,Il ___ è molto competitivo.,The sector is very competitive.,,,settore,mercato,business,commercio,A,B1,Business e e-commerce (vocabolario),'Settore' is the Italian word for 'sector' or 'industry'.,https://www.lawlessitalian.com/grammar/
Stiamo lanciando un nuovo prodotto.,Stiamo ___ un nuovo prodotto.,We're launching a new product.,,,lanciando,vendendo,comprando,facendo,A,B1,Business e e-commerce (vocabolario),"'Lanciando' is the gerund of 'lanciare' (to launch), used here in the present progressive.",https://www.lawlessitalian.com/grammar/
Le vendite sono aumentate.,Le ___ sono aumentate.,Sales have increased.,,,vendite,compere,spese,entrate,A,B1,Business e e-commerce (vocabolario),'Vendite' is the plural noun for 'sales'.,https://www.lawlessitalian.com/grammar/
Ho mal di denti.,Ho mal di ___.,I have a toothache.,,,denti,dente,bocca,gola,A,B1,"Salute e medicina (sintomi, consigli)",'Mal di denti' is the fixed expression for 'toothache'.,https://www.lawlessitalian.com/grammar/
Devo prendere un antidolorifico.,Devo prendere un ___.,I have to take a painkiller.,,,antidolorifico,antibiotico,sciroppo,farmaco,A,B1,"Salute e medicina (sintomi, consigli)",'Antidolorifico' is the specific medical term for 'painkiller'.,https://www.lawlessitalian.com/grammar/
Il dottore mi ha fatto una radiografia.,Il ___ mi ha fatto una radiografia.,The doctor gave me an X-ray.,,,dottore,medico,dentista,specialista,A,B1,"Salute e medicina (sintomi, consigli)",'Dottore' or 'medico' are both correct for 'doctor'.,https://www.lawlessitalian.com/grammar/
Ho il braccio rotto.,Ho il ___ rotto.,I have a broken arm.,,,braccio,gamba,mano,testa,A,B1,"Salute e medicina (sintomi, consigli)",'Braccio' is the Italian word for 'arm'.,https://www.lawlessitalian.com/grammar/
Devo andare dal dentista.,Devo andare dal ___.,I have to go to the dentist.,,,dentista,dottore,medico,chirurgo,A,B1,"Salute e medicina (sintomi, consigli)",'Dentista' is the Italian word for 'dentist'.,https://www.lawlessitalian.com/grammar/
Il collegamento è molto veloce.,Il ___ è molto veloce.,The internet connection is very fast.,,,collegamento,computer,sistema,servizio,A,B1,Tecnologia (uso quotidiano),'Collegamento a internet' refers to the 'connection'.,https://www.lawlessitalian.com/grammar/
Devo riavviare il computer.,Devo ___ il computer.,I have to restart the computer.,,,riavviare,spegnere,accendere,usare,A,B1,Tecnologia (uso quotidiano),'Riavviare' is the specific verb for 'to restart' or 'to reboot'.,https://www.lawlessitalian.com/grammar/
Il software non funziona.,Il ___ non funziona.,The software doesn't work.,,,software,programma,sistema,computer,A,B1,Tecnologia (uso quotidiano),'Software' is a common English loanword used in Italian.,https://www.lawlessitalian.com/grammar/
Ho scaricato una nuova applicazione.,Ho ___ una nuova applicazione.,I downloaded a new application.,,,scaricato,installato,comprato,trovato,A,B1,Tecnologia (uso quotidiano),"'Scaricato' is the past participle of 'scaricare', which means 'to download'.",https://www.lawlessitalian.com/grammar/
Il schermo è troppo piccolo.,Il ___ è troppo piccolo.,The screen is too small.,,,schermo,computer,telefono,monitor,A,B1,Tecnologia (uso quotidiano),'Schermo' is the Italian word for 'screen'.,https://www.lawlessitalian.com/grammar/
Uso il computer per lavorare.,Uso il computer per ___.,I use the computer to work.,,,lavorare,giocare,studiare,navigare,A,B1,Tecnologia (uso quotidiano),The sentence requires an infinitive to explain the purpose. 'Lavorare' (to work) is a logical choice.,https://www.lawlessitalian.com/grammar/
Questo peperoncino è molto piccante.,Questo ___ è molto piccante.,This chili pepper is very spicy.,,,peperoncino,pepe,sale,aglio,A,B1,Cucina (vocabolario),'Peperoncino' is the Italian word for 'chili pepper'.,https://www.lawlessitalian.com/grammar/
Mi piace cucinare la pasta.,Mi piace cucinare la ___.,I like cooking pasta.,,,pasta,carne,verdura,pesce,A,B1,Cucina (vocabolario),'Pasta' is a staple of Italian cuisine.,https://www.lawlessitalian.com/grammar/
Questo piatto è squisito.,Questo ___ è squisito.,This dish is delicious.,,,piatto,cibo,pasto,menu,A,B1,Cucina (vocabolario),'Piatto' means 'dish' or 'course' in a meal.,https://www.lawlessitalian.com/grammar/
Preferisco la carne ben cotta.,Preferisco la carne ___.,I prefer well-done meat.,,,ben cotta,cruda,al sangue,alla griglia,A,B1,Cucina (vocabolario),'Ben cotta' is the correct term for 'well-done' meat.,https://www.lawlessitalian.com/grammar/
Aggiungi un po' di pepe.,Aggiungi un po' di ___.,Add a little pepper.,,,pepe,sale,olio,aceto,A,B1,Cucina (vocabolario),'Pepe' is the Italian word for 'pepper'.,https://www.lawlessitalian.com/grammar/
La cena è pronta.,La ___ è pronta.,Dinner is ready.,,,cena,colazione,pranzo,merenda,A,B1,Cucina (vocabolario),'Cena' is the word for 'dinner' or the evening meal.,https://www.lawlessitalian.com/grammar/
Fa molto freddo oggi.,Fa molto ___ oggi.,It's very cold today.,,,freddo,caldo,brutto,bello,A,B1,Tempo/Meteo (vocabolario),The expression 'fare freddo' is used to talk about the weather being cold.,https://www.lawlessitalian.com/grammar/
Il cielo è coperto.,Il cielo è ___.,The sky is overcast.,,,coperto,sereno,blu,chiaro,A,B1,Tempo/Meteo (vocabolario),'Coperto' is the adjective used to describe the sky when it is 'overcast'.,https://www.lawlessitalian.com/grammar/
C'è il sole oggi.,C'è il ___ oggi.,It's sunny today.,,,sole,vento,caldo,bello,A,B1,Tempo/Meteo (vocabolario),The expression 'c'è il sole' means 'it is sunny'.,https://www.lawlessitalian.com/grammar/
Piove a dirotto.,Piove a ___.,It's pouring.,,,dirotto,molto,tanto,forte,A,B1,Tempo/Meteo (vocabolario),'Piovere a dirotto' is the idiomatic expression for 'to rain heavily'.,https://www.lawlessitalian.com/grammar/
Che tempo fa domani?,Che ___ fa domani?,What's the weather like tomorrow?,,,tempo,caldo,freddo,vento,A,B1,Tempo/Meteo (vocabolario),'Che tempo fa?' is the standard question to ask about the weather.,https://www.lawlessitalian.com/grammar/
La temperatura è di venticinque gradi.,La ___ è di venticinque gradi.,The temperature is 25 degrees.,,,temperatura,calore,freddo,caldo,A,B1,Tempo/Meteo (vocabolario),'Temperatura' is the Italian word for 'temperature'.,https://www.lawlessitalian.com/grammar/
C'è molta nebbia.,C'è ___ nebbia.,It's very foggy.,,,molta,tanta,troppa,poca,A,B1,Tempo/Meteo (vocabolario),"'Nebbia' (fog) is a feminine noun, so it requires the feminine adjective 'molta'.",https://www.lawlessitalian.com/grammar/
Mi piace molto questa canzone.,Mi ___ molto questa canzone.,I really like this song.,,,piace,sento,ascolto,canto,A,B1,Gusti (vocabolario),"The verb 'piacere' is used to express liking. The subject is 'questa canzone' (singular), so the verb form is 'piace'.",https://www.lawlessitalian.com/grammar/
Non la sopporto la musica alta.,Non ___ sopporto la musica alta.,I can't stand loud music.,,,la,lo,li,le,A,B1,Gusti (vocabolario),"The direct object is 'la musica alta' (feminine singular), so the corresponding pronoun is 'la'. 'Non la sopporto' means 'I can't stand it'.",https://www.lawlessitalian.com/grammar/
Io preferisco il tè al caffè.,___ preferisco il tè al caffè.,I prefer tea to coffee.,,,Io,A me,Per me,Da me,A,B1,Gusti (vocabolario),The subject pronoun 'Io' is used here to emphasize the person with the preference.,https://www.lawlessitalian.com/grammar/
Questo film mi annoia.,Questo film ___ annoia.,This movie bores me.,,,mi,ti,ci,vi,A,B1,Gusti (vocabolario),"The verb 'annoiare' works like 'piacere'. The thing that bores is the subject ('questo film'), and the person who is bored is the indirect object ('mi').",https://www.lawlessitalian.com/grammar/
Mi interessano molto i libri di storia.,___ interessano molto i libri di storia.,I'm very interested in history books.,,,Mi,Ti,Ci,Vi,A,B1,Gusti (vocabolario),"The verb 'interessare' works like 'piacere'. The subject is 'i libri di storia' (plural), so the verb is 'interessano'. The indirect object pronoun for 'I' is 'mi'.",https://www.lawlessitalian.com/grammar/
Non mi va di uscire stasera.,Non ___ va di uscire stasera.,I don't feel like going out tonight.,,,mi,ti,ci,vi,A,B1,Gusti (vocabolario),The expression 'andare di fare qualcosa' means 'to feel like doing something'. It is used with an indirect object pronoun. 'Non mi va' means 'I don't feel like it'.,https://www.lawlessitalian.com/grammar/
Mi diverte giocare a calcio.,___ diverte giocare a calcio.,I enjoy playing soccer.,,,Mi,Ti,Ci,Vi,A,B1,Gusti (vocabolario),"The verb 'divertire' works like 'piacere'. 'Giocare a calcio' is the subject, and 'mi' is the indirect object pronoun, meaning 'it amuses me'.",https://www.lawlessitalian.com/grammar/
Il negozio apre alle otto.,Il negozio ___ alle otto.,The store opens at 8.,,,apre,chiude,inizia,finisce,A,B1,Orario (vocabolario),'Apre' is the third-person singular of 'aprire' (to open).,https://www.lawlessitalian.com/grammar/
La banca chiude alle quindici e trenta.,La banca ___ alle quindici e trenta.,The bank closes at 3:30 PM.,,,chiude,apre,inizia,finisce,A,B1,Orario (vocabolario),'Chiude' is the third-person singular of 'chiudere' (to close).,https://www.lawlessitalian.com/grammar/
L'ufficio è aperto dal lunedì al venerdì.,L'ufficio è ___ dal lunedì al venerdì.,The office is open Monday to Friday.,,,aperto,chiuso,libero,occupato,A,B1,Orario (vocabolario),'Aperto' is the adjective for 'open' and agrees with 'l'ufficio' (masculine singular).,https://www.lawlessitalian.com/grammar/
Siamo chiusi il sabato.,Siamo ___ il sabato.,We're closed on Saturday.,,,chiusi,aperti,liberi,occupati,A,B1,Orario (vocabolario),"'Chiusi' is the plural adjective for 'closed', agreeing with 'noi' (siamo).",https://www.lawlessitalian.com/grammar/
Gli orari sono dalle nove alle diciotto.,Gli ___ sono dalle nove alle diciotto.,The hours are from 9 to 6.,,,orari,uffici,negozi,giorni,A,B1,Orario (vocabolario),'Orari' is the noun for '(opening) hours' or 'schedule'.,https://www.lawlessitalian.com/grammar/
Lavoriamo a turni.,Lavoriamo ___ turni.,We work in shifts.,,,a,di,per,con,A,B1,Orario (vocabolario),The expression 'lavorare a turni' means 'to work in shifts'.,https://www.lawlessitalian.com/grammar/
La pausa pranzo è dalle dodici alle quattordici.,La ___ pranzo è dalle dodici alle quattordici.,The lunch break is from 12 to 2.,,,pausa,ora,tempo,momento,A,B1,Orario (vocabolario),'Pausa pranzo' is the fixed expression for 'lunch break'.,https://www.lawlessitalian.com/grammar/
"Da giovani, andavamo spesso in montagna d'estate","Da giovani, ___ spesso in montagna d'estate","When we were young, we often used to go to the mountains in the summer.",andare - noi,,andavamo,siamo andati,andremo,andiamo,A,B1,Imperfetto vs Passato prossimo,"The imperfect tense ('andavamo') is used to describe a habitual action in the past, indicated by the adverb 'spesso' (often).",https://www.lawlessitalian.com/grammar/passato-prossimo/
