"complete_sentence","question_text","english_translation","hint","alternate_correct_responses","option_a","option_b","option_c","option_d","correct_option","cefr_level","topic","explanation","resource"
"Mi presti la tua bicicletta per andare in centro?","Mi ___ la tua bicicletta per andare in centro?","Will you lend me your bicycle to go downtown?","","","presti","prendo in prestito","restituisci","chiedi in prestito","A","A2","Prestare e chiedere in prestito","The verb 'prestare' means 'to lend' (you give something to someone). 'Mi presti?' means 'Will you lend me?'. The speaker is asking to receive the bicycle.","https://www.lawlessitalian.com/grammar/verbs/prestare/"
"Questo è il mio quinto viaggio in Italia.","Questo è il mio ___ viaggio in Italia.","This is my fifth trip to Italy.","","","quinto","cinque","quinta","quinti","A","A2","Numeri ordinali","Ordinal numbers express order or rank. 'Quinto' (fifth) agrees with the masculine singular noun 'viaggio'. Cardinal number 'cinque' would be incorrect here.","https://www.lawlessitalian.com/grammar/numbers/ordinal-numbers/"
"Maria si sveglia sempre alle sette di mattina.","Maria ___ sveglia sempre alle sette di mattina.","Maria always wakes up at seven in the morning.","","","si","mi","ti","ci","A","A2","Verbi riflessivi (presente e passato prossimo)","Reflexive verbs require a reflexive pronoun that agrees with the subject. 'Maria' (she) requires 'si'. 'Svegliarsi' means 'to wake up'.","https://www.lawlessitalian.com/grammar/verbs/reflexive-verbs/"
"In questo ristorante si mangia molto bene.","In questo ristorante ___ mangia molto bene.","In this restaurant one eats very well.","","","si","ci","mi","ti","A","A2","Si Impersonale","The impersonal 'si' construction expresses general statements about what 'one' or 'people' do. 'Si mangia' means 'one eats' or 'people eat'.","https://www.lawlessitalian.com/grammar/pronouns/impersonal-si/"
"Oggi è nuvoloso e probabilmente pioverà nel pomeriggio.","Oggi è ___ e probabilmente pioverà nel pomeriggio.","Today it's cloudy and it will probably rain in the afternoon.","","","nuvoloso","sereno","soleggiato","ventoso","A","A2","Tempo (weather) – esteso","'Nuvoloso' means 'cloudy' and logically precedes rain. It agrees with the masculine singular subject (il tempo/il cielo understood).","https://www.lawlessitalian.com/vocabulary/weather/"
"Quanti biscotti vuoi? Ne prendo due.","Quanti biscotti vuoi? ___ prendo due.","How many cookies do you want? I'll take two (of them).","","","Ne","Li","Le","Ci","A","A2","Particella ne (base)","The partitive pronoun 'ne' replaces a quantity expression. 'Ne prendo due' means 'I'll take two of them'. It refers to an unspecified quantity of the previously mentioned noun.","https://www.lawlessitalian.com/grammar/pronouns/ne/"
"Quando ero piccolo, andavo sempre al parco con mia nonna.","Quando ero piccolo, ___ sempre al parco con mia nonna.","When I was little, I always used to go to the park with my grandmother.","","","andavo","sono andato","vado","andrò","A","A2","Imperfetto vs. Passato Prossimo","Use imperfetto for habitual actions in the past. The time expression 'sempre' (always) indicates a repeated action, requiring imperfetto rather than passato prossimo.","https://www.lawlessitalian.com/grammar/verbs/imperfetto-vs-passato-prossimo/"
"Quanto costa questa gonna? È troppo cara per me.","Quanto costa questa gonna? È troppo ___ per me.","How much does this skirt cost? It's too expensive for me.","","","cara","caro","care","cari","A","A2","Shopping","The adjective 'caro/a' (expensive) must agree in gender and number with the noun it modifies. 'Gonna' is feminine singular, so the correct form is 'cara'.","https://www.lawlessitalian.com/grammar/adjectives/"
"Mia sorella è più alta di me.","Mia sorella è ___ alta di me.","My sister is taller than me.","","","più","molto","meno","tanto","A","A2","Comparativi e superlativi (base)","To form the comparative 'taller than', use 'più' + adjective + 'di'. The structure 'più alta di' means 'taller than'.","https://www.lawlessitalian.com/grammar/adverbs/comparative-superlative/"
"Gli studenti dell'università vanno spesso in biblioteca.","Gli studenti ___ vanno spesso in biblioteca.","The university students often go to the library.","","","dell'università","di università","della università","de l'università","A","A2","Preposizioni articolate","The preposition 'di' contracts with the article 'l'' to form 'dell''. Before a vowel, use the elided form dell'università (not della università).","https://www.lawlessitalian.com/grammar/prepositions/prepositional-articles/"
"Vado alla lezione di storia ogni martedì.","Vado ___ lezione di storia ogni martedì.","I go to the history class every Tuesday.","","","alla","a la","all'","al","A","A2","Preposizioni articolate","The preposition 'a' (to) contracts with the feminine singular article 'la' to form 'alla'. Lezione is feminine, so we use alla lezione.","https://www.lawlessitalian.com/grammar/prepositions/prepositional-articles/"
"Durante l'esame gli studenti non potevano parlare.","Durante l'esame gli studenti non ___.","During the exam the students couldn't talk.","","","potevano parlare","hanno potuto parlare","possono parlare","parlavano","A","A2","Scuola/Università (base)","Use imperfetto with modal verbs (potere, volere, dovere) to express ongoing ability, desire, or obligation in the past. 'Potevano' describes the ongoing prohibition during the exam.","https://www.lawlessitalian.com/grammar/verbs/imperfetto-vs-passato-prossimo/"
"Il supermercato è vicino alla farmacia.","Il supermercato è vicino ___ farmacia.","The supermarket is near the pharmacy.","","","alla","a la","della","nella","A","A2","Casa e quartiere","The expression 'vicino a' (near to) requires the preposition 'a', which contracts with the feminine article 'la' to form 'alla'.","https://www.lawlessitalian.com/grammar/prepositions/prepositional-articles/"
"Questa maglietta è troppo stretta, avete una taglia più grande?","Questa maglietta è troppo stretta, avete una ___ più grande?","This t-shirt is too tight, do you have a larger size?","","","taglia","sconto","vetrina","cassa","A","A2","Shopping","When talking about clothes fitting, we refer to the 'taglia' (size).","https://www.lawlessitalian.com/vocabulary/shopping/"
"Sbrigati! Il treno sta per partire dal binario due.","Sbrigati! Il treno sta ___ partire dal binario due.","Hurry up! The train is about to leave from platform two.","","","per","a","di","da","A","A2","Stare per + infinito","The phrase 'stare per' followed by an infinitive means 'to be about to' do something.","https://www.lawlessitalian.com/grammar/stare-per/"
"Non posso venire alla festa perché devo lavorare fino a tardi.","Non posso venire alla festa ___ devo lavorare fino a tardi.","I cannot come to the party because I have to work until late.","","siccome","perché","ma","o","invece","A","A2","Congiunzioni e connettivi (base)","Use 'perché' (because) to explain the reason for not being able to attend the party.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Non vado mai in quel ristorante, il cibo è pessimo.","Non vado ___ in quel ristorante, il cibo è pessimo.","I never go to that restaurant, the food is terrible.","","","mai","sempre","già","qualche","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The construction 'non... mai' means 'never'. 'Sempre' (always) is positive, and 'già' (already) does not fit the negative context.","https://www.lawlessitalian.com/grammar/negative-adverbs/"
"Hai il mio libro? Sì, te lo porto domani a scuola.","Hai il mio libro? Sì, ___ porto domani a scuola.","Do you have my book? Yes, I will bring it to you tomorrow at school.","to you + it","","te lo","me lo","glielo","ce lo","A","A2","Pronomi Combinati","You need to combine the indirect object 'ti' (to you) and the direct object 'lo' (it/the book). 'Ti' becomes 'te' before 'lo', forming 'te lo'.","https://www.lawlessitalian.com/grammar/double-object-pronouns/"
"Ho comprato un regalo per Paolo, glielo do stasera.","Ho comprato un regalo per Paolo, ___ do stasera.","I bought a gift for Paolo, I give it to him tonight.","to him + it","","glielo","gliela","te lo","me lo","A","A2","Pronomi Combinati","Combine 'gli' (to him/Paolo) with 'lo' (it/the gift). When combining 'gli' with direct pronouns, they become one word: 'glielo'.","https://www.lawlessitalian.com/grammar/double-object-pronouns/"
"Mio fratello non ha voglia di fare niente, è molto pigro.","Mio fratello non ha voglia di fare niente, è molto ___.","My brother doesn't want to do anything, he is very lazy.","","","pigro","attivo","sportivo","veloce","A","A2","Descrizioni fisiche e del carattere","Someone who does not want to do anything is described as 'pigro' (lazy). The other options describe active people.","https://www.lawlessitalian.com/vocabulary/personality/"
"L'estate scorsa io e Giulia siamo andate in vacanza in Sardegna.","L'estate scorsa io e Giulia siamo ___ in vacanza in Sardegna.","Last summer Giulia and I went on vacation to Sardinia.","feminine plural","","andato","andata","andati","andate","D","A2","Ricordi (narrazione semplice)","In the Passato Prossimo, when the auxiliary is 'essere', the past participle must agree with the subject. 'Io e Giulia' implies 'noi' (feminine plural).","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
"I miei genitori sono molto felici del mio nuovo lavoro.","I miei genitori ___ molto felici del mio nuovo lavoro.","My parents are very happy with my new job.","","","siamo","sono","è","siete","B","A2","Verbo Essere e Presente Indicativo","The subject 'I miei genitori' corresponds to the third person plural (Loro). The present indicative form of 'essere' for Loro is 'sono'.","https://www.lawlessitalian.com/grammar/essere-lesson/"
"Purtroppo domani dovete partire molto presto.","Purtroppo domani dovete ___ molto presto.","Unfortunately, tomorrow you have to leave very early.","","","partire","partite","partito","partendo","A","A2","Verbi modali + infinito","Modal verbs (dovere, potere, volere) are immediately followed by the verb in the infinitive form (partire).","https://www.lawlessitalian.com/grammar/modal-verbs/"
"Da piccolo non mangiavo mai le verdure.","Da piccolo non ___ mai le verdure.","As a child, I never used to eat vegetables.","","","mangio","ho mangiato","mangiavo","mangerò","C","A2","Imperfetto (introduzione)","The Imperfetto is used to describe habitual actions or states in the past ('Da piccolo' indicates a past time period/state).","https://www.lawlessitalian.com/grammar/imperfetto/"
"Marco è molto puntuale, arriva sempre in orario.","Marco è molto puntuale, arriva ___ in orario.","Marco is very punctual, he always arrives on time.","","","mai","sempre","nessuno","niente","B","A2","Avverbi di frequenza/tempo/luogo","Context clue: Because Marco is described as 'puntuale' (punctual), the correct frequency adverb is 'sempre' (always).","https://www.lawlessitalian.com/grammar/adverbs-of-frequency/"
"Vorrei un bicchiere d'acqua, per favore.","___ un bicchiere d'acqua, per favore.","I would like a glass of water, please.","","","Voglio","Vorrei","Vorrò","Volessi","B","A2","Condizionale Presente","The conditional 'Vorrei' (I would like) is standard for making polite requests, whereas 'Voglio' (I want) is considered too direct.","https://www.lawlessitalian.com/grammar/conditional/"
