complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
"La mia casa ha tre camere da letto, due bagni e una cucina molto grande.","La mia casa ha tre camere da letto, due bagni e una ___ molto grande.","My house has three bedrooms, two bathrooms, and a very large kitchen.",,,garage,salotto,giardino,cucina,D,A2,Casa e quartiere,"This question tests vocabulary for rooms in a house. The indefinite article 'una' indicates that the missing noun must be feminine singular. Among the options, only 'cucina' (kitchen) is a feminine noun.",https://www.lawlessitalian.com/vocabulary/house-home/
Non posso mangiare la torta perché ho mal di pancia.,Non posso mangiare la torta perché ho mal di ___.,I can't eat the cake because I have a stomachache.,,,testa,gola,pancia,schiena,C,A2,Salute (base),"The expression 'avere mal di...' is used for aches and pains. While all options are grammatically correct, the context 'Non posso mangiare la torta' (I can't eat the cake) logically points to having a stomachache, 'mal di pancia'.",https://www.lawlessitalian.com/vocabulary/body-parts/
Le mie amiche sono arrivate in ritardo alla festa.,Le mie amiche sono ___ in ritardo alla festa.,My (female) friends arrived late to the party.,,,arrivato,arrivata,arrivati,arrivate,D,A2,Passato prossimo (reg/irr; essere/avere; accordo),"When forming the 'passato prossimo' with the auxiliary verb 'essere', the past participle must agree in gender and number with the subject. Since the subject 'Le mie amiche' is feminine plural, the correct form is 'arrivate'.",https://www.lawlessitalian.com/grammar/verbs/passato-prossimo/
Che cosa hai fatto ieri pomeriggio?,Che cosa hai ___ ieri pomeriggio?,What did you do yesterday afternoon?,,,facesti,fato,fatto,facuto,C,A2,Passato prossimo (reg/irr; essere/avere; accordo),"The verb 'fare' (to do/make) has an irregular past participle in the 'passato prossimo', which is 'fatto'. The auxiliary verb is 'avere'.",https://www.lawlessitalian.com/grammar/verbs/irregular-past-participles/
Stamattina mi sono svegliato alle sei per andare a correre.,Stamattina mi sono ___ alle sei per andare a correre.,This morning I woke up at six to go running.,masculine speaker,,svegliato,svegliata,svegliati,svegliate,A,A2,Passato prossimo (reg/irr; essere/avere; accordo),"Reflexive verbs like 'svegliarsi' use the auxiliary 'essere' in the 'passato prossimo'. Therefore, the past participle must agree with the subject. The hint 'masculine speaker' indicates the subject is masculine singular, so the correct form is 'svegliato'.",https://www.lawlessitalian.com/grammar/verbs/reflexive-verbs/
Al mercato ho comprato delle fragole molto dolci.,Al mercato ho comprato ___ fragole molto dolci.,At the market I bought some very sweet strawberries.,,alcune,le,delle,una,la,B,A2,Confronto articoli (def/indef/partitivi),"The partitive article is used to express an unspecified quantity ('some'). For the feminine plural noun 'fragole', the correct partitive article is 'delle' (formed from 'di' + 'le').",https://www.lawlessitalian.com/grammar/articles/partitive-articles/
Mio padre ha parlato con lo zio di Maria.,Mio padre ha parlato con ___ zio di Maria.,My father spoke with Maria's uncle.,,,il,l',gli,lo,D,A2,Confronto articoli (def/indef/partitivi),"Masculine singular nouns that begin with 'z' (or 's' + consonant, 'ps', 'gn', 'y', 'x') require the definite article 'lo'.",https://www.lawlessitalian.com/grammar/articles/definite-articles/
La finestra è stata rotta dal vento forte.,La finestra è stata ___ dal vento forte.,The window was broken by the strong wind.,,,rotto,romputa,rotta,rompata,C,A2,Participio passato (comuni; irregolari frequenti),"The verb 'rompere' (to break) has the irregular past participle 'rotto'. In this passive sentence, it functions as an adjective and must agree in gender and number with the subject 'La finestra' (feminine, singular), becoming 'rotta'.",https://www.lawlessitalian.com/grammar/verbs/irregular-past-participles/
Dante Alighieri è nato nel milleduecentosessantacinque.,Dante Alighieri è nato nel ___.,Dante Alighieri was born in 1265.,,,mille duecento sessanta cinque,milleduecentosessantacinque,millo due cento sessantacinque,milleduecento sessantacinque,B,A2,Numeri oltre 100,"In Italian, large numbers, including years, are typically written as a single compound word without spaces.",https://www.lawlessitalian.com/vocabulary/numbers/
Stasera danno un bel film. Ti va di andare al cinema con me?,Stasera danno un bel film. Ti va di ___ al cinema con me?,They're showing a good movie tonight. Do you feel like going to the cinema with me?,,,vai,andiamo,essere,andare,D,A2,"Programmi (piani futuri, inviti)",The common informal expression 'Ti va di...?' (Do you feel like...?) used for making invitations is always followed by a verb in the infinitive form.,https://www.lawlessitalian.com/expressions/andare-di/
"Vai spesso in quella pizzeria? Sì, ci vado ogni sabato.","Vai spesso in quella pizzeria? Sì, ___ vado ogni sabato.","Do you go to that pizzeria often? Yes, I go there every Saturday.",,,la,ci,ne,lo,B,A2,Particella ci (base),"The particle 'ci' functions as an adverb of place, meaning 'there'. It replaces a previously mentioned location, in this case, 'in quella pizzeria'.",https://www.lawlessitalian.com/grammar/pronouns/adverbial-pronoun-ci/
Da piccola andavo sempre dai nonni durante l'estate.,Da piccola andavo sempre ___ nonni durante l'estate.,"As a little girl, I always went to my grandparents' during the summer.",feminine speaker,,dai,ai,nei,sui,A,A2,Ricordi (narrazione semplice),'Da' + article means 'to/at someone's place'. The preposition 'da' contracts with 'i' to form 'dai' before the masculine plural noun 'nonni'.,https://www.lawlessitalian.com/grammar/contracted-prepositions/
Quest'estate faremo un viaggio in Sicilia.,Quest'estate ___ un viaggio in Sicilia.,This summer we will take a trip to Sicily.,,,faremo,facciamo,abbiamo fatto,facevamo,A,A2,Futuro semplice (base),The irregular verb 'fare' forms the future with the stem 'far-' plus the regular future ending '-emo' for first person plural.,https://www.lawlessitalian.com/grammar/future-tense/
Il biglietto costa duecentocinquanta euro.,Il biglietto costa ___ euro.,The ticket costs two hundred fifty euros.,250,,duecentocinquanta,duecento cinquanta,due cento cinquanta,ducentocinquanta,A,A2,Numeri oltre 100,Numbers from 101-999 are written as one word in Italian. 'Duecento' (200) plus 'cinquanta' (50) becomes 'duecentocinquanta'.,https://www.lawlessitalian.com/vocabulary/numbers-100-plus/
Ho preso le chiavi prima di uscire.,Ho ___ le chiavi prima di uscire.,I took the keys before going out.,,,preso,prenduto,prende,presi,A,A2,Participio passato (comuni; irregolari frequenti),The irregular past participle of 'prendere' is 'preso'. Many verbs ending in -endere have irregular past participles ending in -eso.,https://www.lawlessitalian.com/grammar/past-participles/
Gli è piaciuto molto il regalo che hai scelto.,___ è piaciuto molto il regalo che hai scelto.,He really liked the gift you chose.,,,Gli,Lo,Li,La,A,A2,Piacere (con pronomi; passato),"With 'piacere', the indirect object pronoun 'gli' (to him) is used. The verb agrees with 'il regalo' (masculine singular), so it's 'è piaciuto'.",https://www.lawlessitalian.com/grammar/piacere/
Ci vediamo domani alla stessa ora.,___ vediamo domani alla stessa ora.,We'll see each other tomorrow at the same time.,,,Ci,Si,Vi,Li,A,A2,Particella ci (base),'Ci' can mean 'each other' with reciprocal verbs like 'vedersi'. 'Ci vediamo' means 'we see each other' or 'see you'.,https://www.lawlessitalian.com/grammar/ci-particle/
Mia sorella è molto gentile e sempre sorridente.,Mia sorella è molto ___ e sempre sorridente.,My sister is very kind and always smiling.,,,gentile,gentili,gentilo,gentila,A,A2,Descrizioni fisiche e del carattere,"Adjectives like 'gentile' (kind) that end in -e are invariable for gender but change for number. With singular 'sorella', use 'gentile'.",https://www.lawlessitalian.com/learn/adjectives-ending-in-e/
Abbiamo visto il film che ci avevi consigliato.,Abbiamo ___ il film che ci avevi consigliato.,We saw the film that you had recommended to us.,,,visto,veduto,vistato,viso,A,A2,Participio passato (comuni; irregolari frequenti),"The past participle of 'vedere' (to see) is irregular: 'visto'. With auxiliary 'avere', it remains invariable.",https://www.lawlessitalian.com/learn/irregular-past-participles/
L'appartamento costa settecentottanta euro al mese.,L'appartamento costa ___ euro al mese.,The apartment costs seven hundred eighty euros per month.,,,settecentottanta,settecento ottanta,sette cento ottanta,settecentoottanta,A,A2,Numeri oltre 100,Numbers from 100-999 are written as one word. 'Settecento' (700) + 'ottanta' (80) = 'settecentottanta' (780).,https://www.lawlessitalian.com/learn/numbers-100-up/
Da bambino passavo le estati dai nonni in campagna.,Da bambino ___ le estati dai nonni in campagna.,"As a child, I used to spend summers at my grandparents' in the countryside.",,,passavo,passato,passava,passavi,A,A2,Ricordi (narrazione semplice),The imperfect 'passavo' describes habitual actions in the past. 'Da bambino' sets the childhood context.,https://www.lawlessitalian.com/learn/imperfect-tense/
"Hai delle mele? Sì, ne ho cinque.","Hai delle mele? Sì, ___ ho cinque.","Do you have any apples? Yes, I have five (of them).",,,ne,le,ci,li,A,A2,Particella ne (base),'Ne' replaces 'delle mele' when expressing quantity. It means 'of them' and is required before numbers.,https://www.lawlessitalian.com/learn/pronoun-ne/
"Mentre studiavo, mia madre preparava la cena.","Mentre studiavo, mia madre ___ la cena.","While I was studying, my mother was preparing dinner.",,,preparava,preparato,prepara,preparò,A,A2,Imperfetto (introduzione),The imperfect 'preparava' shows an ongoing action in the past happening simultaneously with 'studiavo'.,https://www.lawlessitalian.com/learn/imperfect-tense/
"Scusi, ci porta il conto, per favore?","Scusi, ci porta il ___, per favore?","Excuse me, can you bring us the bill, please?",,,menu,conto,sconto,resto,B,A2,Ristorante (menu/prenotare/conti),This question tests restaurant vocabulary. 'Il conto' is the correct Italian word for 'the bill' or 'the check'.,https://www.lawlessitalian.com/vocabulary/food-and-drink/
"Entriamo in sala, il film sta per iniziare.","Entriamo in sala, il film sta per ___.","Let's go into the theater, the movie is about to start.",,,inizio,iniziato,iniziando,iniziare,D,A2,Stare per + infinito,The grammatical structure 'stare per' is used to express an action that is about to happen and is always followed by a verb in the infinitive form.,https://www.lawlessitalian.com/grammar/verbs/stare-per-infinitive/
Il mio paese ha circa cinquemila abitanti.,Il mio paese ha circa ___ abitanti.,My town has about five thousand inhabitants.,,,cinque mila,cinquemila,cinque mille,cinquimila,B,A2,Numeri oltre 100,"Multiples of one thousand (duemila, tremila, etc.) are written as a single word. 'Mille' is used only for one thousand, while 'mila' is used for all other multiples.",https://www.lawlessitalian.com/vocabulary/numbers/
Domani alle 10:00 ho una riunione importante con il mio capo.,Domani alle 10:00 ho una ___ importante con il mio capo.,Tomorrow at 10:00 I have an important meeting with my boss.,,,festa,vacanza,riunione,lezione,C,A2,Lavoro/ufficio (base),This is a vocabulary question. The correct word for a work 'meeting' in Italian is 'riunione'.,
Hai visto il nuovo film di Sorrentino? Che cosa ne pensi?,Hai visto il nuovo film di Sorrentino? Che cosa ___ pensi?,Have you seen the new Sorrentino movie? What do you think of it?,,,ci,lo,gli,ne,D,A2,Particella ne (base),"The particle 'ne' is used here to mean 'of it' or 'about it', replacing 'del nuovo film'. It's commonly used with verbs like 'pensare' (to think) and 'parlare' (to talk).",https://www.lawlessitalian.com/grammar/pronouns/partitive-pronoun-ne/
Ho chiesto un'informazione in stazione.,Ho ___ un'informazione in stazione.,I asked for information at the station.,,,chieduto,chiesto,chiesi,chiedetti,B,A2,Participio passato (comuni; irregolari frequenti),The verb 'chiedere' (to ask) has an irregular past participle. The correct form for the 'passato prossimo' is 'chiesto'.,https://www.lawlessitalian.com/grammar/verbs/irregular-past-participles/
"Scusi, dove sono i camerini?","Scusi, dove sono i ___?","Excuse me, where are the fitting rooms?",,,bagni,negozi,specchi,camerini,D,A2,Shopping,This is a vocabulary question related to shopping. 'I camerini' is the correct term for 'the fitting rooms' in a clothing store.,
Questa bicicletta costa centocinquanta euro.,Questa bicicletta costa cento___ euro.,This bicycle costs one hundred fifty euros.,,,cinque,quindici,cinquanta,cinquecento,C,A2,Numeri oltre 100,"In Italian, numbers are often written as one word. To form 150, you combine 'cento' (one hundred) and 'cinquanta' (fifty) to get 'centocinquanta'.",https://www.lawlessitalian.com/vocabulary/numbers/
"Sei mai stato a Venezia? Sì, ci sono andato l'anno scorso.","Sei mai stato a Venezia? Sì, ___ sono andato l'anno scorso.","Have you ever been to Venice? Yes, I went there last year.",,,lo,ci,ne,la,B,A2,Particella ci (base),"The particle 'ci' is used here to mean 'there', replacing the location 'a Venezia'. It avoids repetition and is placed before the conjugated verb.",https://www.lawlessitalian.com/grammar/pronouns/adverbial-pronouns/
